n,p,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
10000,10000,Float32,LinearAlgebra,146.3248918298632,0.4951904446352273,154.75989695083723,0.8821472511084406
100000,1000,Float32,KernelForge,142.00190198607743,3.1149853044189513,151.3614033620283,0.5937988462637763
100000,1000,Float32,LinearAlgebra,127.12001916952431,4.746211547171697,136.64001980310678,1.1497521766463925
1000000,100,Float32,KernelForge,266.01790450513363,1.4088431792333722,276.9374197912589,1.587103801546864
1000000,100,Float32,LinearAlgebra,261.16137159988284,4.447471413295716,273.2863650696352,1.2008916067170772
10000000,10,Float32,KernelForge,283.62051816657186,5.341456679161638,295.82052567910404,1.9725862724730854
10000000,10,Float32,LinearAlgebra,1832.0360220968723,0.030239056795835495,1850.685985570222,2.25352490580505
100000000,1,Float32,KernelForge,278.33774220198393,0.04446107894182205,291.9177282867879,1.630109324732553
100000000,1,Float32,LinearAlgebra,16596.736758947372,105.14575704932213,16625.401479388715,2.678910193938641
1,100000000,Float64,KernelForge,632.4519636109471,31.458042883314192,646.1274379833936,0.7635421353620876
1,100000000,Float64,LinearAlgebra,1.0142106056213379e6,1688.217544555664,1.0142294116824035e6,3.226812434486195
10,10000000,Float64,KernelForge,520.9512542933226,7.341808257624507,531.616245000273,0.5559550528268862
10,10000000,Float64,LinearAlgebra,95117.96236038208,310.6907057762146,95132.88972136307,1.1417784993245483
100,1000000,Float64,KernelForge,343.6661558225751,1.5982515178620815,353.24164361811427,0.71238291788548
100,1000000,Float64,LinearAlgebra,24580.566585063934,20.587964951992035,24591.91360189009,2.7045549805422335
1000,100000,Float64,KernelForge,338.61633855849504,8.40383430942893,349.18133962816745,1.1112023948114471
1000,100000,Float64,LinearAlgebra,2449.839375913143,26.977380998432636,2460.8339218240976,1.5568121600971334
10000,10000,Float64,KernelForge,300.91286171227694,3.1179367192089558,311.0533775621802,1.7338686998868271
10000,10000,Float64,LinearAlgebra,321.81100687012076,2.367707791272551,332.2460036578849,1.2972787626775646
100000,1000,Float64,KernelForge,292.20585711300373,2.1231891168281436,302.17085866330564,1.1045267615358805
100000,1000,Float64,LinearAlgebra,256.2505891546607,13.413161896169186,267.0955860799849,0.7924558486634705
1000000,100,Float64,KernelForge,291.367806494236,10.639211707748473,302.30778025655445,1.8459117143412316
1000000,100,Float64,LinearAlgebra,478.0172370374203,9.746296545490623,489.65675752377507,2.177958093757199
10000000,10,Float64,KernelForge,303.984631318599,2.4522459763102233,314.129129067868,0.9644162080429671
10000000,10,Float64,LinearAlgebra,3382.318466901779,0.8102410286664963,3405.3839608379008,3.3434171894754328
100000000,1,Float64,KernelForge,547.3674507811666,11.015819138847291,557.1674676046223,0.949662513377929
100000000,1,Float64,LinearAlgebra,31754.663586616516,520.3393292427063,31787.998456260677,6.666525764517443
1,100000000,UInt8,KernelForge,414.76357728242874,6.578375631943345,425.67860322870314,1.0748738209272584
1,100000000,UInt8,rocBLAS gemm_ex,2.2647767066955566e6,3698.101329803467,2.2647982774223024e6,4.9694065331631805
10,10000000,UInt8,KernelForge,497.28117883205414,9.061706392094493,508.15619352698326,1.216501146001336
10,10000000,UInt8,rocBLAS gemm_ex,63272.02022075653,11.731097102165222,63287.04758001709,0.65009157280184
